article_id,PY
3099,2009
3101,2009
3102,2009
3103,2009
3104,2009
3105,2009
3106,2009
3107,2009
3108,2009
3109,2009
3111,2009
3112,2009
3113,2009
3114,2009
3115,2009
3117,2009
3118,2009
3120,2019
3121,2019
3123,2019
3125,2019
3127,2019
3129,2019
3130,2019
3131,2019
3133,2019
3134,2019
3135,2019
3139,2019
3147,2019
3150,2019
3151,2019
3154,2019
3155,2019
3156,2019
3158,2019
3160,2019
3161,2019
3162,2019
3166,2019
3168,2019
3171,2019
3176,2019
3181,2019
3182,2019
3184,2018
3185,2019
3186,2019
3189,2019
3190,2018
3196,2018
3203,2018
3206,2018
3207,2018
3208,2018
3212,2018
3215,2017
3217,2018
3218,2018
3219,2018
3220,2018
3221,2018
3225,2018
3226,2018
3229,2018
3235,2018
3236,2018
3237,2018
3238,2018
3239,2018
3240,2018
3241,2018
3243,2018
3246,2018
3251,2018
3257,2018
3260,2017
3261,2017
3263,2017
3264,2017
3266,2018
3268,2017
3270,2017
3272,2017
3273,2017
3274,2018
3275,2018
3277,2017
3280,2017
3281,2017
3282,2017
3285,2017
3286,2017
3289,2017
3290,2017
3291,2017
3293,2017
3296,2017
3297,2017
3298,2017
3299,2017
3300,2017
3301,2017
3302,2017
3304,2017
3305,2017
3306,2017
3308,2017
3310,2017
3311,2017
3314,2017
3317,2016
3320,2017
3321,2017
3322,2017
3323,2017
3332,2017
3335,2017
3339,2016
3342,2017
3343,2017
3346,2017
3347,2017
3352,2017
3353,2017
3355,2016
3356,2016
3360,2016
3361,2016
3364,2016
3365,2016
3366,2016
3368,2016
3371,2016
3373,2016
3374,2016
3376,2016
3377,2016
3379,2016
3380,2016
3381,2016
3384,2016
3385,2016
3386,2016
3387,2016
3388,2016
3389,2016
3394,2016
3399,2016
3400,2016
3401,2016
3403,2016
3406,2016
3407,2016
3408,2016
3409,2016
3410,2016
3414,2016
3416,2016
3419,2016
3422,2016
3423,2016
3425,2015
3426,2016
3427,2016
3428,2016
3430,2016
3434,2016
3435,2016
3436,2016
3437,2016
3438,2016
3439,2015
3441,2015
3446,2015
3449,2015
3450,2015
3451,2015
3453,2015
3456,2015
3459,2015
3460,2015
3461,2015
3466,2015
3467,2015
3468,2015
3469,2015
3471,2015
3473,2015
3478,2015
3479,2015
3481,2015
3484,2015
3485,2015
3486,2015
3487,2015
3488,2015
3495,2015
3498,2015
3499,2015
3500,2015
3501,2015
3503,2015
3505,2015
3507,2015
3508,2015
3509,2015
3513,2015
3514,2015
3515,2015
3516,2015
3519,2015
3521,2015
3522,2015
3523,2015
3524,2015
3528,2014
3529,2015
3530,2015
3533,2015
3534,2014
3535,2014
3537,2014
3538,2015
3539,2015
3541,2015
3542,2014
3544,2014
3547,2014
3548,2014
3549,2014
3550,2014
3551,2014
3552,2014
3553,2014
3554,2014
3555,2014
3558,2014
3562,2014
3564,2014
3565,2014
3566,2014
3567,2014
3568,2014
3572,2014
3573,2014
3574,2014
3577,2014
3581,2014
3582,2014
3583,2014
3586,2014
3588,2014
3589,2014
3590,2014
3591,2014
3592,2014
3594,2014
3595,2014
3598,2014
3599,2014
3600,2014
3603,2014
3604,2014
3606,2014
3607,2014
3609,2014
3611,2014
3612,2014
3613,2014
3615,2014
3616,2014
3617,2014
3618,2014
3619,2014
3620,2014
3621,2013
3622,2014
3624,2013
3626,2014
3629,2013
3630,2013
3631,2013
3633,2013
3634,2013
3636,2013
3637,2014
3638,2014
3639,2014
3641,2014
3642,2014
3645,2013
3646,2014
3647,2014
3649,2014
3650,2014
3651,2013
3652,2013
3656,2014
3659,2014
3660,2014
3661,2013
3662,2012
3664,2013
3665,2013
3666,2013
3667,2013
3671,2013
3674,2013
3676,2013
3677,2013
3678,2013
3679,2013
3680,2013
3681,2013
3683,2013
3684,2013
3686,2013
3687,2013
3688,2013
3689,2013
3690,2013
3692,2013
3693,2013
3694,2013
3695,2013
3696,2013
3697,2013
3698,2013
3700,2013
3704,2013
3706,2013
3707,2013
3708,2012
3709,2013
3710,2013
3711,2013
3712,2013
3713,2013
3714,2013
3717,2013
3718,2013
3719,2013
3721,2013
3722,2013
3723,2013
3725,2013
3726,2013
3727,2013
3728,2013
3731,2013
3732,2013
3735,2013
3736,2013
3737,2013
3738,2012
3739,2013
3741,2013
3742,2013
3743,2013
3745,2013
3746,2013
3747,2013
3751,2013
3752,2012
3756,2013
3757,2013
3758,2013
3759,2013
3760,2013
3761,2012
3763,2013
3764,2013
3766,2013
3767,2013
3768,2013
3774,2013
3775,2013
3776,2013
3777,2012
3783,2012
3784,2012
3785,2012
3786,2012
3787,2012
3789,2012
3790,2012
3791,2012
3792,2012
3793,2012
3795,2012
3796,2012
3800,2012
3801,2012
3803,2012
3805,2012
3806,2012
3807,2012
3808,2012
3811,2012
3812,2012
3813,2012
3814,2012
3815,2012
3816,2012
3817,2012
3818,2012
3819,2012
3822,2012
3823,2012
3825,2012
3826,2012
3827,2012
3828,2012
3829,2012
3830,2012
3832,2012
3833,2012
3834,2012
3835,2012
3836,2012
3838,2012
3839,2012
3840,2012
3841,2012
3842,2012
3843,2012
3844,2012
3845,2012
3847,2012
3848,2012
3849,2012
3852,2012
3854,2012
3855,2012
3856,2012
3857,2012
3858,2012
3859,2012
3860,2012
3861,2012
3862,2012
3863,2012
3864,2012
3865,2012
3866,2012
3867,2012
3868,2011
3869,2012
3870,2012
3871,2012
3874,2012
3875,2012
3876,2012
3877,2012
3878,2012
3880,2012
3882,2012
3884,2012
3885,2012
3886,2011
3887,2012
3890,2011
3891,2011
3892,2011
3894,2011
3895,2011
3896,2011
3898,2011
3900,2011
3901,2011
3902,2011
3903,2011
3904,2011
3905,2011
3906,2011
3907,2011
3908,2011
3909,2011
3910,2011
3911,2011
3913,2011
3915,2011
3916,2011
3917,2011
3918,2011
3919,2011
3921,2011
3922,2011
3923,2011
3927,2011
3930,2011
3931,2011
3932,2011
3933,2011
3934,2011
3936,2011
3938,2011
3939,2011
3940,2011
3941,2011
3943,2011
3944,2011
3945,2011
3947,2011
3948,2011
3949,2011
3951,2011
3953,2011
3954,2011
3955,2011
3956,2011
3959,2011
3960,2011
3961,2011
3962,2011
3963,2011
3964,2011
3968,2011
3969,2011
3970,2011
3971,2011
3972,2011
3973,2011
3974,2011
3976,2011
3977,2011
3978,2011
3979,2011
3981,2011
3982,2011
3983,2011
3984,2011
3985,2011
3986,2011
3987,2011
3989,2011
3990,2011
3991,2011
3992,2011
3993,2011
3994,2011
3995,2011
3996,2011
3997,2011
3998,2011
3999,2011
4000,2011
4003,2011
4004,2011
4005,2011
4007,2011
4009,2011
4010,2011
4012,2011
4014,2011
4016,2011
4017,2011
4019,2010
4020,2010
4021,2010
4023,2010
4024,2010
4025,2010
4027,2010
4028,2010
4030,2010
4031,2010
4033,2010
4034,2010
4036,2010
4037,2010
4038,2010
4039,2010
4040,2010
4041,2010
4042,2010
4044,2010
4045,2010
4046,2010
4049,2010
4051,2010
4052,2010
4054,2010
4057,2010
4058,2010
4059,2010
4060,2010
4061,2010
4062,2010
4063,2010
4064,2010
4065,2010
4066,2010
4069,2010
4070,2010
4072,2010
4073,2010
4074,2010
4075,2010
4076,2010
4077,2010
4079,2010
4080,2010
4081,2010
4082,2010
4083,2010
4084,2010
4085,2010
4086,2010
4088,2010
4089,2010
4090,2010
4091,2010
4092,2010
4093,2010
4094,2010
4097,2010
4098,2010
4099,2010
4100,2010
4101,2010
4102,2010
4103,2010
4104,2010
4105,2010
4106,2010
4110,2010
4111,2010
4113,2010
4114,2010
4115,2010
4116,2010
4119,2010
4120,2010
4123,2010
4124,2010
4125,2010
4126,2010
4127,2010
4128,2010
4129,2010
4130,2010
4131,2009
4134,2009
4135,2009
4136,2009
4137,2009
4138,2009
4139,2009
4140,2009
4141,2009
4142,2009
4143,2009
4144,2009
4145,2009
4147,2009
4148,2009
4149,2009
4150,2019
4151,2019
4152,2019
4153,2019
4154,2019
4155,2019
4156,2019
4157,2019
4158,2019
4159,2019
4160,2019
4161,2019
4162,2019
4163,2019
4164,2019
4165,2019
4166,2019
4167,2019
4168,2019
4170,2019
4171,2019
4172,2019
4173,2019
4174,2019
4175,2019
4176,2019
4177,2019
4178,2019
4179,2019
4180,2019
4181,2019
4182,2019
4183,2019
4184,2019
4185,2019
4186,2019
4187,2019
4188,2019
4190,2019
4191,2019
4193,2019
4194,2019
4195,2019
4196,2019
4197,2019
4198,2019
4199,2019
4200,2019
4201,2018
4202,2018
4203,2019
4204,2018
4205,2018
4206,2018
4207,2018
4208,2018
4209,2018
4210,2018
4211,2018
4212,2018
4213,2018
4214,2018
4215,2018
4216,2018
4217,2018
4218,2018
4219,2018
4220,2018
4221,2018
4222,2018
4223,2018
4224,2018
4225,2018
4226,2018
4227,2018
4228,2018
4229,2018
4230,2018
4231,2018
4232,2018
4233,2018
4234,2018
4235,2018
4236,2017
4237,2018
4238,2018
4239,2017
4240,2017
4241,2017
4242,2017
4243,2017
4244,2017
4245,2017
4247,2017
4250,2017
4251,2017
4252,2017
4253,2017
4254,2017
4255,2017
4256,2017
4257,2017
4258,2017
4259,2017
4260,2017
4262,2017
4264,2017
4266,2017
4267,2017
4268,2016
4269,2016
4270,2017
4271,2016
4272,2016
4273,2016
4274,2017
4275,2016
4276,2016
4277,2016
4278,2016
4279,2016
4281,2016
4282,2016
4283,2016
4284,2016
4285,2016
4286,2016
4288,2016
4290,2016
4291,2016
4293,2015
4294,2016
4295,2015
4297,2015
4298,2015
4299,2015
4300,2015
4301,2015
4302,2015
4303,2015
4304,2015
4305,2015
4306,2015
4307,2015
4308,2015
4309,2015
4310,2015
4311,2015
4312,2015
4313,2014
4314,2014
4315,2015
4316,2015
4317,2014
4318,2014
4319,2015
4320,2014
4321,2014
4322,2014
4323,2014
4324,2014
4325,2014
4326,2014
4327,2014
4328,2013
4329,2014
4330,2014
4331,2014
4332,2013
4334,2013
4335,2014
4336,2013
4337,2013
4338,2013
4339,2013
4340,2013
4341,2013
4342,2013
4343,2013
4344,2013
4345,2013
4346,2013
4347,2013
4348,2013
4349,2013
4350,2013
4351,2013
4352,2013
4353,2013
4354,2012
4355,2012
4356,2012
4357,2012
4358,2012
4359,2012
4360,2012
4361,2012
4362,2012
4364,2012
4365,2012
4366,2012
4367,2012
4368,2011
4369,2011
4370,2011
4371,2011
4372,2011
4373,2011
4374,2011
4375,2011
4376,2011
4377,2011
4378,2010
4379,2011
4381,2011
4382,2011
4384,2011
4385,2011
4386,2010
4387,2010
4390,2010
4391,2010
4392,2009
4393,2009
4394,2019
4395,2019
4396,2019
4398,2019
4399,2019
4400,2019
4401,2019
4402,2019
4403,2019
4404,2019
4405,2019
4406,2019
4407,2019
4408,2019
4409,2019
4410,2018
4412,2018
4414,2018
4415,2018
4416,2018
4417,2018
4418,2018
4419,2018
4420,2018
4421,2017
4422,2017
4423,2017
4424,2017
4425,2017
4426,2017
4427,2017
4428,2016
4429,2017
4430,2017
4432,2017
4433,2017
4434,2017
4435,2017
4436,2017
4438,2017
4440,2017
4441,2017
4442,2017
4443,2017
4444,2017
4445,2017
4447,2016
4448,2016
4449,2016
4450,2016
4451,2016
4452,2016
4453,2016
4454,2016
4456,2016
4457,2016
4458,2016
4459,2016
4460,2016
4461,2016
4462,2016
4463,2016
4464,2016
4465,2015
4466,2015
4467,2015
4468,2015
4469,2015
4470,2015
4471,2015
4472,2015
4473,2015
4474,2015
4475,2015
4476,2015
4477,2015
4478,2015
4479,2015
4481,2015
4482,2014
4483,2014
4485,2014
4486,2014
4487,2014
4488,2014
4489,2014
4490,2014
4491,2014
4492,2014
4493,2014
4494,2013
4495,2014
4496,2014
4497,2013
4498,2013
4499,2013
4500,2013
4501,2013
4502,2013
4503,2013
4504,2013
4505,2013
4506,2013
4507,2013
4508,2013
4509,2013
4510,2013
4511,2012
4512,2013
4513,2013
4514,2013
4515,2012
4516,2012
4518,2012
4519,2012
4520,2012
4521,2011
4522,2012
4523,2012
4524,2012
4525,2012
4526,2012
4527,2012
4528,2012
4529,2012
4530,2011
4531,2011
4532,2011
4533,2011
4534,2011
4535,2011
4536,2011
4537,2011
4538,2011
4539,2011
4540,2011
4541,2010
4542,2010
4543,2010
4544,2010
4545,2010
4546,2010
4547,2010
4548,2010
4549,2010
4550,2010
4551,2010
4552,2010
4553,2010
4554,2010
4555,2010
4556,2010
4557,2010
4558,2009
4559,2009
4560,2009
4561,2009
4562,2009
4563,2009
4564,2009
4565,2009
4566,2009
4567,2009
4568,2009
4569,2009
4570,2009
4571,2009
4572,2009
4573,2009
4574,2009
4575,2009
4576,2008
4577,2008
4578,2008
4579,2008
4580,2008
4581,2008
4582,2008
4583,2008
4584,2008
4585,2008
4586,2008
4587,2007
4588,2007
4589,2007
4590,2007
4591,2019
4593,2019
4594,2019
4595,2019
4596,2019
4598,2019
4600,2019
4601,2019
4602,2019
4605,2019
4606,2019
4607,2018
4608,2019
4610,2019
4612,2018
4615,2018
4616,2018
4617,2018
4618,2018
4620,2018
4621,2018
4622,2018
4623,2018
4624,2018
4626,2018
4627,2018
4629,2018
4631,2018
4633,2017
4637,2017
4640,2017
4643,2017
4644,2017
4645,2017
4647,2017
4648,2017
4649,2017
4650,2017
4651,2017
4652,2016
4653,2016
4654,2017
4656,2016
4657,2016
4658,2016
4659,2016
4660,2016
4664,2016
4665,2016
4666,2016
4667,2016
4668,2016
4669,2016
4670,2016
4672,2016
4673,2016
4674,2016
4675,2016
4676,2016
4677,2016
4684,2015
4686,2016
4687,2015
4688,2015
4689,2015
4690,2015
4691,2015
4693,2015
4695,2015
4696,2015
4697,2015
4701,2015
4703,2015
4704,2015
4706,2015
4707,2015
4708,2015
4709,2015
4710,2015
4711,2015
4712,2015
4713,2015
4714,2015
4718,2015
4719,2015
4721,2015
4722,2015
4724,2015
4725,2014
4726,2015
4727,2014
4728,2015
4729,2015
4730,2015
4731,2015
4734,2014
4735,2014
4736,2014
4737,2014
4739,2014
4740,2014
4741,2014
4742,2014
4743,2014
4744,2014
4745,2014
4746,2014
4747,2014
4749,2014
4750,2014
4751,2014
4752,2014
4753,2014
4754,2014
4755,2014
4756,2014
4757,2014
4758,2014
4762,2014
4764,2014
4765,2014
4766,2014
4767,2014
4769,2014
4770,2013
4771,2013
4772,2013
4777,2014
4779,2013
4780,2013
4782,2014
4783,2013
4784,2013
4785,2013
4786,2014
4788,2013
4789,2013
4790,2013
4794,2013
4796,2013
4797,2013
4798,2013
4800,2013
4801,2013
4803,2013
4804,2013
4806,2013
4807,2013
4808,2013
4809,2013
4811,2013
4812,2013
4814,2013
4815,2013
4816,2013
4819,2013
4820,2013
4821,2013
4822,2013
4824,2013
4825,2013
4826,2013
4827,2013
4828,2013
4829,2013
4830,2013
4831,2013
4833,2013
4834,2012
4835,2012
4836,2013
4837,2012
4838,2013
4839,2012
4841,2012
4842,2012
4843,2012
4844,2012
4845,2012
4847,2012
4848,2012
4849,2012
4851,2012
4853,2012
4854,2012
4855,2012
4856,2012
4857,2012
4858,2012
4859,2012
4862,2012
4863,2012
4865,2012
4870,2012
4871,2012
4872,2012
4873,2012
4874,2012
4875,2012
4876,2012
4877,2012
4878,2012
4880,2012
4881,2011
4882,2012
4883,2012
4884,2012
4885,2011
4886,2011
4888,2012
4889,2012
4890,2012
4891,2011
4892,2012
4893,2012
4895,2011
4898,2011
4899,2012
4900,2011
4901,2011
4903,2011
4904,2011
4905,2011
4906,2011
4909,2011
4910,2011
4911,2011
4912,2011
4913,2011
4914,2011
4915,2011
4916,2011
4917,2011
4918,2011
4919,2011
4920,2011
4921,2011
4923,2011
4924,2011
4925,2011
4926,2011
4927,2011
4928,2011
4929,2011
4930,2011
4931,2011
4932,2011
4935,2011
4937,2011
4938,2011
4939,2011
4940,2011
4941,2011
4942,2011
4943,2011
4944,2011
4945,2011
4946,2011
4947,2011
4948,2011
4951,2011
4952,2011
4954,2011
4956,2011
4957,2011
4960,2010
4961,2010
4962,2010
4963,2010
4964,2010
4965,2010
4966,2010
4967,2010
4968,2010
4970,2010
4971,2010
4972,2010
4973,2010
4975,2010
4976,2010
4977,2010
4978,2010
4980,2010
4981,2010
4982,2010
4983,2010
4985,2010
4986,2010
4987,2010
4988,2010
4989,2010
4990,2010
4991,2010
4992,2010
4993,2010
4994,2010
4995,2010
4996,2010
4997,2010
4998,2010
4999,2010
5000,2010
5001,2010
5002,2010
5003,2010
5004,2010
5005,2010
5006,2010
5007,2010
5008,2010
5009,2010
5010,2010
5012,2010
5013,2010
5014,2010
5015,2010
5016,2010
5017,2010
5018,2010
5019,2010
5023,2010
5024,2010
5025,2010
5026,2010
5027,2010
5028,2010
5029,2009
5030,2009
5031,2009
5032,2009
5033,2009
5034,2009
5035,2009
5036,2009
5037,2009
5038,2009
5039,2009
5040,2009
5041,2009
5042,2009
5043,2009
5044,2009
5045,2009
5046,2009
5048,2009
5049,2009
5050,2009
5051,2009
5052,2009
5053,2009
5054,2009
5055,2009
5056,2009
5057,2009
5059,2009
5060,2009
5061,2009
5062,2009
5063,2009
5064,2009
5065,2009
5066,2009
5067,2009
5068,2009
5070,2009
5075,2009
5076,2009
5078,2009
5079,2009
5080,2009
5081,2009
5082,2009
5083,2009
5084,2009
5085,2009
5087,2009
5088,2009
5089,2009
5090,2009
5091,2009
5092,2009
5093,2009
5094,2009
5095,2009
5096,2009
5097,2009
5098,2009
5099,2009
5102,2009
5103,2008
5104,2008
5105,2008
5107,2008
5108,2008
5109,2008
5110,2008
5111,2008
5112,2008
5113,2008
5114,2008
5115,2008
5116,2008
5117,2008
5118,2008
5119,2008
5120,2008
5121,2008
5122,2008
5123,2008
5124,2008
5125,2008
5126,2008
5127,2008
5128,2008
5129,2008
5130,2008
5131,2008
5133,2008
5134,2008
5135,2008
5136,2008
5137,2008
5138,2008
5139,2008
5140,2008
5141,2008
5143,2008
5144,2008
5146,2008
5147,2008
5148,2008
5149,2008
5150,2008
5151,2008
5154,2008
5155,2008
5156,2008
5157,2008
5158,2008
5159,2008
5160,2008
5162,2008
5163,2008
5164,2008
5165,2008
5166,2008
5167,2008
5168,2008
5169,2008
5170,2008
5171,2008
5172,2008
5173,2008
5177,2007
5178,2007
5179,2007
5180,2007
5181,2007
5182,2007
5183,2007
5184,2007
5185,2007
5186,2007
5187,2007
5188,2007
5189,2007
5190,2007
5191,2007
5192,2007
5193,2007
5194,2007
5195,2007
5196,2007
5197,2007
5198,2007
5199,2007
5200,2007
5201,2007
5202,2007
5203,2007
5205,2007
5206,2007
5207,2007
5208,2007
5209,2007
5212,2007
5213,2007
5214,2007
5215,2007
5216,2007
5217,2007
5218,2007
5219,2007
5221,2007
5222,2007
5223,2007
5224,2007
5225,2007
5226,2007
5227,2007
5228,2007
5229,2007
5230,2007
5231,2007
5232,2007
5233,2007
5234,2006
5235,2006
5236,2006
5237,2006
5238,2006
5239,2006
5240,2006
5241,2006
5242,2006
5243,2006
5245,2019
5247,2019
5248,2019
5255,2019
5258,2019
5259,2019
5260,2019
5263,2019
5266,2019
5267,2019
5269,2019
5272,2019
5273,2019
5274,2019
5275,2019
5277,2019
5279,2019
5280,2019
5281,2019
5283,2019
5284,2019
5285,2019
5286,2019
5287,2019
5289,2019
5290,2019
5291,2019
5294,2019
5295,2019
5296,2019
5298,2019
5301,2019
5303,2019
5304,2019
5305,2019
5310,2019
5311,2019
5315,2019
5317,2019
5319,2018
5321,2018
5323,2018
5324,2018
5325,2018
5326,2018
5328,2018
5329,2018
5330,2018
5331,2018
5332,2018
5333,2018
5334,2018
5336,2018
5337,2018
5339,2018
5340,2018
5341,2018
5342,2018
5343,2018
5346,2018
5350,2018
5352,2018
5353,2018
5356,2018
5359,2018
5360,2018
5361,2018
5362,2018
5363,2018
5366,2018
5367,2018
5368,2018
5370,2018
5371,2018
5372,2018
5373,2018
5375,2018
5376,2018
5377,2018
5379,2018
5382,2018
5384,2017
5385,2018
5386,2017
5388,2017
5390,2017
5391,2017
5392,2017
5393,2017
5394,2018
5395,2017
5399,2017
5400,2017
5401,2017
5403,2017
5404,2017
5406,2017
5407,2017
5409,2017
5410,2017
5411,2017
5412,2017
5413,2017
5414,2017
5416,2017
5417,2017
5419,2017
5420,2017
5421,2017
5422,2017
5423,2017
5425,2017
5428,2017
5431,2016
5433,2017
5435,2017
5437,2017
5438,2017
5440,2017
5443,2017
5444,2017
5446,2017
5448,2016
5449,2017
5451,2017
5452,2016
5453,2017
5455,2016
5456,2016
5457,2016
5458,2016
5459,2016
5462,2016
5468,2016
5469,2016
5470,2016
5471,2016
5472,2016
5473,2016
5474,2016
5475,2016
5476,2016
5478,2016
5479,2016
5480,2016
5481,2016
5482,2016
5484,2016
5485,2016
5487,2016
5489,2016
5490,2016
5492,2016
5493,2016
5494,2016
5495,2016
5496,2016
5497,2016
5498,2016
5500,2016
5501,2015
5502,2016
5505,2016
5507,2016
5508,2016
5510,2015
5511,2015
5512,2015
5513,2015
5514,2016
5515,2015
5516,2015
5517,2015
5518,2016
5519,2016
5520,2015
5523,2015
5524,2015
5525,2015
5526,2015
5527,2015
5529,2015
5530,2015
5531,2015
5532,2015
5534,2015
5535,2015
5537,2015
5539,2015
5540,2015
5541,2015
5542,2015
5543,2015
5545,2015
5546,2015
5547,2015
5548,2015
5549,2015
5550,2015
5551,2015
5552,2015
5554,2015
5555,2015
5556,2015
5558,2015
5559,2015
5562,2015
5563,2015
5564,2015
5566,2015
5567,2015
5568,2015
5569,2015
5570,2015
5571,2015
5572,2015
5578,2014
5580,2014
5581,2014
5583,2014
5584,2014
5587,2014
5588,2014
5589,2014
5590,2014
5592,2014
5593,2014
5594,2014
5595,2014
5596,2014
5597,2014
5601,2014
5602,2014
5604,2014
5606,2014
5607,2014
5608,2014
5609,2014
5610,2014
5611,2014
5613,2014
5614,2014
5615,2014
5616,2014
5619,2014
5620,2014
5621,2014
5622,2014
5623,2013
5624,2013
5625,2014
5627,2014
5629,2013
5630,2014
5631,2014
5632,2014
5634,2014
5635,2014
5636,2013
5637,2014
5638,2013
5639,2013
5640,2013
5641,2013
5642,2013
5643,2013
5644,2013
5645,2013
5646,2013
5647,2013
5648,2013
5649,2013
5650,2013
5651,2013
5652,2013
5655,2013
5658,2013
5659,2013
5661,2013
5663,2013
5664,2013
5665,2013
5668,2013
5669,2013
5670,2013
5671,2013
5672,2013
5673,2013
5675,2013
5677,2013
5678,2013
5681,2013
5682,2013
5683,2013
5684,2013
5685,2013
5687,2013
5688,2013
5689,2012
5690,2013
5691,2013
5692,2013
5694,2013
5695,2013
5696,2013
5697,2013
5698,2012
5699,2012
5701,2013
5702,2012
5704,2012
5705,2012
5706,2012
5708,2012
5709,2012
5710,2012
5711,2012
5712,2012
5713,2012
5714,2012
5715,2012
5716,2012
5718,2012
5719,2012
5720,2012
5722,2012
5723,2012
5724,2012
5725,2012
5726,2012
5728,2012
5729,2012
5730,2012
5731,2012
5732,2012
5733,2011
5735,2012
5736,2012
5737,2012
5738,2012
5739,2012
5741,2012
5743,2012
5744,2012
5745,2012
5746,2012
5747,2012
5748,2012
5749,2012
5750,2011
5751,2011
5752,2011
5754,2011
5755,2011
5756,2011
5757,2011
5759,2011
5761,2011
5762,2011
5763,2011
5764,2011
5765,2011
5766,2011
5767,2011
5768,2011
5769,2011
5770,2011
5771,2011
5772,2011
5775,2011
5777,2011
5779,2011
5780,2011
5781,2011
5782,2011
5783,2011
5785,2011
5787,2011
5789,2011
5790,2011
5791,2011
5794,2010
5795,2010
5796,2010
5798,2010
5800,2010
5801,2010
5803,2010
5804,2010
5805,2010
5808,2010
5810,2010
5811,2010
5812,2010
5814,2010
5815,2010
5816,2010
5817,2010
5818,2010
5820,2010
5821,2010
5822,2010
5823,2010
5824,2010
5825,2010
5827,2010
5828,2010
5829,2010
5830,2009
5831,2009
5833,2009
5834,2009
5835,2009
5836,2009
5837,2009
5838,2009
5839,2009
5840,2009
5841,2009
5842,2009
5843,2009
5844,2009
5845,2009
5846,2009
5847,2009
5848,2009
5849,2009
5850,2009
5851,2009
5852,2009
5853,2009
5854,2009
5855,2009
5856,2009
5858,2009
5859,2009
5861,2008
5862,2008
5863,2008
5864,2008
5865,2008
5866,2008
5867,2008
5868,2008
5869,2008
5872,2008
5873,2008
5874,2008
5875,2008
5876,2008
5877,2008
5878,2008
5879,2008
5880,2008
5881,2008
5882,2008
5883,2008
5884,2008
5885,2008
5886,2008
5887,2008
5888,2008
5889,2008
5890,2008
5893,2008
5894,2008
5895,2008
5896,2007
5897,2007
5898,2007
5899,2007
5900,2007
5901,2007
5902,2007
5903,2007
5904,2007
5905,2007
5907,2007
5908,2007
5909,2007
5910,2007
5911,2007
5912,2007
5913,2007
5914,2007
5916,2006
5917,2019
5920,2019
5921,2019
5922,2019
5923,2019
5924,2019
5926,2019
5929,2019
5931,2019
5932,2019
5933,2019
5934,2019
5937,2019
5939,2019
5941,2019
5942,2019
5944,2019
5946,2019
5947,2019
5949,2019
5950,2019
5951,2019
5952,2019
5953,2019
5954,2019
5955,2019
5957,2019
5958,2019
5959,2019
5960,2019
5961,2019
5962,2019
5963,2019
5964,2019
5965,2019
5966,2019
5967,2019
5968,2019
5969,2019
5970,2019
5972,2019
5974,2019
5975,2019
5977,2019
5978,2019
5979,2019
5982,2018
5983,2019
5984,2019
5985,2019
5986,2018
5987,2018
5988,2018
5990,2018
5991,2018
5992,2018
5993,2018
5994,2018
5995,2018
5996,2018
5998,2018
5999,2018
6000,2018
6001,2018
6002,2018
6003,2018
6006,2019
6007,2018
6008,2018
6009,2018
6010,2018
6011,2018
6013,2018
6014,2018
6015,2018
6016,2018
6017,2018
6018,2018
6019,2018
6021,2018
6024,2018
6025,2018
6026,2018
6028,2018
6029,2018
6030,2017
6031,2017
6032,2018
6033,2018
6034,2018
6035,2018
6036,2018
6037,2018
6038,2018
6039,2018
6042,2018
6043,2018
6044,2018
6045,2018
6046,2018
6047,2018
6048,2017
6049,2018
6050,2018
6051,2018
6052,2018
6053,2018
6054,2017
6057,2017
6058,2017
6059,2017
6060,2017
6061,2017
6063,2017
6064,2017
6065,2017
6066,2017
6067,2017
6068,2017
6069,2017
6071,2017
6072,2017
6073,2017
6074,2017
6075,2017
6076,2017
6077,2017
6079,2017
6080,2017
6081,2017
6082,2017
6084,2017
6086,2017
6087,2017
6088,2017
6089,2017
6090,2017
6091,2017
6092,2017
6093,2017
6094,2017
6095,2017
6096,2017
6097,2016
6098,2017
6099,2016
6101,2017
6102,2017
6103,2017
6104,2017
6105,2016
6106,2017
6107,2016
6108,2016
6109,2016
6110,2016
6111,2016
6112,2016
6113,2016
6114,2016
6116,2016
6117,2016
6118,2016
6119,2016
6120,2016
6121,2016
6123,2016
6124,2016
6125,2016
6128,2016
6129,2016
6131,2016
6132,2016
6133,2016
6134,2016
6136,2016
6138,2016
6140,2016
6141,2016
6142,2016
6144,2016
6145,2016
6147,2016
6148,2016
6149,2016
6150,2016
6151,2016
6152,2016
6153,2016
6155,2016
6156,2016
6157,2016
6158,2016
6159,2016
6160,2016
6161,2016
6162,2016
6163,2016
6164,2016
6166,2016
6169,2016
6170,2016
6171,2016
6172,2015
6174,2015
6175,2015
6176,2015
6178,2015
6179,2015
6180,2015
6181,2015
6182,2015
6183,2015
6184,2015
6185,2015
6186,2015
6187,2015
6188,2015
6189,2015
6190,2015
6191,2015
6192,2015
6193,2015
6194,2015
6195,2015
6196,2015
6197,2015
6199,2015
6201,2015
6202,2015
6204,2015
6206,2015
6207,2015
6208,2015
6209,2015
6210,2015
6211,2015
6213,2015
6215,2015
6216,2015
6217,2015
6219,2015
6220,2014
6221,2015
6222,2015
6223,2015
6224,2015
6225,2015
6226,2015
6227,2015
6228,2015
6229,2015
6230,2015
6232,2015
6233,2015
6234,2015
6235,2015
6237,2014
6238,2014
6239,2014
6240,2014
